skymap_id,tract,patch,ra,dec,forced_objects_count,meas_objects_count,gmag_psf_depth,rmag_psf_depth,imag_psf_depth,zmag_psf_depth,ymag_psf_depth
99360600,9936,600,332.8496948299154,1.4871052493619903,19334,19334,26.700592,26.387743,26.704323,25.641582,24.486706
99360601,9936,601,332.8496480341647,1.6714106284635653,19467,19467,26.718401,26.38181,26.69537,25.547268,24.498024
99360602,9936,602,332.8496006341101,1.8580607806563163,24066,24066,26.808615,26.514822,26.739038,25.545975,24.541996
99360603,9936,603,332.8495532220231,2.0447188563784877,24749,24749,26.669432,26.352417,26.73678,25.600924,24.586601
99360604,9936,604,332.8495057978989,2.2313808938692348,22400,22400,26.597921,26.209219,26.658846,25.554924,24.45987
99360605,9936,605,332.8494583617332,2.4180429308631557,18665,18665,26.523716,26.210758,26.525906,25.494936,24.401585
99360606,9936,606,332.8494109135212,2.604701005094929,17442,17442,26.533398,26.32975,26.475754,25.434711,24.43498
99360607,9936,607,332.8493634532584,2.7913511548038867,17565,17565,26.61677,26.402727,26.460304,25.372866,24.473267
99360608,9936,608,332.84931657441854,2.9756565304781954,17529,17529,26.672865,26.429337,26.40538,25.37392,24.537642
99360700,9936,700,332.6629935805913,1.4870657872579318,22566,22566,26.643297,26.445852,26.657757,25.398308,24.55391
99360701,9936,701,332.662923392155,1.6713662697269087,19609,19609,26.660015,26.45936,26.654701,25.428806,24.52807
99360702,9936,702,332.6628522973307,1.8580114623638075,20673,20673,26.637672,26.4757,26.669092,25.491688,24.544641
99360703,9936,703,332.66278118446,2.0446645778975263,21102,21102,26.570477,26.398895,26.637115,25.507498,24.58481
99360704,9936,704,332.66271005353593,2.231321654882561,21186,21186,26.562809,26.353271,26.613813,25.53484,24.492775
99360705,9936,705,332.6626389045518,2.4179787313689043,19950,19950,26.632013,26.422419,26.628937,25.54158,24.552828
99360706,9936,706,332.6625677375006,2.6046318454066135,17371,17371,26.488773,26.333628,26.553621,25.465551,24.550232
99360707,9936,707,332.66249655237544,2.7912770355503738,16678,16678,26.496712,26.322712,26.435371,25.33619,24.529055
99360708,9936,708,332.66242623932123,2.97557751457918,15803,15803,26.583868,26.394405,26.324047,25.257854,24.549232
99360800,9936,800,332.4786377536131,1.4870113342543092,20403,20403,26.64664,26.562063,26.69594,25.493126,24.681438
99360801,9936,801,332.47854446928187,1.6713050599542643,18421,18421,26.654156,26.51016,26.628521,25.42715,24.627974
99360802,9936,802,332.4784499803123,1.8579434089956433,18857,18857,26.553595,26.488773,26.622799,25.4489,24.572882
99360803,9936,803,332.47835546735985,2.0445896800609895,19578,19578,26.541859,26.430912,26.633793,25.50426,24.5955
99360804,9936,804,332.4782609304153,2.231239912139881,19972,19972,26.64822,26.456507,26.624842,25.489124,24.46865
99360805,9936,805,332.47816636946953,2.4178901437175027,20160,20160,26.728113,26.553608,26.620304,25.516024,24.575842
99360806,9936,806,332.4780717845134,2.604536413279103,18364,18364,26.605383,26.453377,26.499382,25.422016,24.575819
99360807,9936,807,332.4779771755379,2.7911747598144374,17726,17726,26.538729,26.384304,26.401627,25.29259,24.530775
99360808,9936,808,332.4778837255946,2.975468482056429,17520,17520,26.561129,26.354292,26.310253,25.283928,24.530571
99370000,9937,0,335.45519987333705,1.4870113499866742,22660,22660,26.685514,26.38769,26.573597,25.40682,24.791391
99370001,9937,1,335.4552931518219,1.6713050776387928,18929,18929,26.681347,26.474394,26.55918,25.46874,24.711596
99370002,9937,2,335.45538763486957,1.8579434286573886,21418,21418,26.704746,26.536572,26.668615,25.480137,24.698887
99370003,9937,3,335.45548214189864,2.0445897017002097,20353,20353,26.567877,26.476227,26.65081,25.524595,24.653013
99370004,9937,4,335.4555766729183,2.2312399357567094,18084,18084,26.480524,26.371302,26.531746,25.481768,24.52557
99370005,9937,5,335.4556712279376,2.417890169311939,19609,19609,26.447037,26.276594,26.529917,25.451462,24.413595
99370006,9937,6,335.4557658069658,2.604536440851018,16330,16330,26.440002,26.15429,26.473728,25.440828,24.421396
99370007,9937,7,335.45586041001195,2.791174789363584,19251,19251,26.522459,26.192913,26.470407,25.347677,24.334599
99370008,9937,8,335.4559538540985,2.975468513557729,16771,16771,26.617922,26.344429,26.432257,25.306284,24.39805
99370100,9937,100,335.27084404293925,1.4870657990954999,20484,20484,26.588829,26.246214,26.610935,25.342085,24.670555
99370101,9937,101,335.27091422552786,1.6713662830333436,23786,23786,26.64226,26.317656,26.644884,25.382576,24.650133
99370102,9937,102,335.27098531442897,1.858011477157961,20323,20323,26.583443,26.322845,26.620796,25.41877,24.582354
99370103,9937,103,335.2710564213751,2.04466459417961,21023,21023,26.550253,26.31491,26.61624,25.459259,24.500553
99370104,9937,104,335.27112754637284,2.2313216726526606,21386,21386,26.510452,26.266548,26.635067,25.518288,24.360016
99370105,9937,105,335.2711986894293,2.417978750627023,18551,18551,26.573828,26.300606,26.579895,25.522762,24.45778
99370106,9937,106,335.27126985055133,2.6046318661526606,16784,16784,26.42742,26.084568,26.498798,25.458559,24.426283
99370107,9937,107,335.27134102974577,2.7912770577841544,16077,16077,26.42585,26.040163,26.448483,25.340923,24.316793
99370108,9937,108,335.271411336942,2.9755775382818355,15351,15351,26.528841,26.189596,26.325945,25.208906,24.32215
99370200,9937,200,335.084142791137,1.4871052572543313,18503,18503,26.624506,26.231989,26.644018,25.375277,24.724342
99370201,9937,201,335.084189581039,1.6714106373352184,17115,17115,26.589691,26.213097,26.653732,25.288187,24.566408
99370202,9937,202,335.08423697516946,1.8580607905198758,23053,23053,26.483839,26.147432,26.630827,25.387426,24.473846
99370203,9937,203,335.084284381331,2.044718867234072,17779,17779,26.533415,26.147556,26.630745,25.416748,24.418703
99370204,9937,204,335.08433179952794,2.2313809057169114,18626,18626,26.590586,26.249071,26.624367,25.491934,24.343971
99370205,9937,205,335.08437922976503,2.418042943702929,16817,16817,26.669083,26.282515,26.62688,25.504087,24.382212
99370206,9937,206,335.0844266720469,2.604701018926729,17886,17886,26.524601,26.104795,26.49544,25.415794,24.355097
99370207,9937,207,335.08447412637804,2.791351169627588,14892,14892,26.458378,26.017538,26.408878,25.313272,24.289864
99370208,9937,208,335.08452099935886,2.9756565462812143,16593,16593,26.510155,26.115143,26.361765,25.284601,24.317642
99370300,9937,300,334.89743360929464,1.4871289328680755,18476,18476,26.63091,26.192217,26.577976,25.248772,24.533188
99370301,9937,301,334.89745700352864,1.6714372507241821,21160,21160,26.692072,26.208836,26.661312,25.442188,24.500092
99370302,9937,302,334.89748069986786,1.8580903794353876,16655,16655,26.645777,26.203114,26.721176,25.521877,24.481491
99370303,9937,303,334.8975044022225,2.044751432055697,20273,20273,26.599983,26.146257,26.683212,25.49313,24.360437
99370304,9937,304,334.89752811059503,2.231416446634991,18273,18273,26.573334,26.098965,26.582941,25.462177,24.238081
99370305,9937,305,334.8975518249876,2.4180814607185788,15154,15154,26.564379,25.948778,26.585503,25.457136,24.249676
99370306,9937,306,334.8975755454025,2.60474251185186,15883,15883,26.519258,25.99214,26.486198,25.386702,24.267551
99370307,9937,307,334.89759927184207,2.791395638084892,18904,18904,26.52762,26.044334,26.396671,25.339613,24.271252
99370308,9937,308,334.8976227076156,2.9757039525214513,16185,16185,26.636984,26.199938,26.384203,25.355072,24.297117
99370400,9937,400,334.7107204624274,1.4871368236751412,20197,20197,26.684566,25.978111,26.573637,25.291115,24.57998
99370401,9937,401,334.7107204595027,1.6714461206576356,18407,18407,26.716213,26.047901,26.559998,25.440575,24.456654
99370402,9937,402,334.7107204565403,1.858100241077328,17814,17814,26.775368,26.148746,26.745022,25.521646,24.355173
99370403,9937,403,334.71072045357704,2.044762285532613,16915,16915,26.637238,25.961615,26.714891,25.574,24.327929
99370404,9937,404,334.7107204506131,2.231428292010346,18727,18727,26.58438,25.867336,26.672981,25.531134,24.20433
99370405,9937,405,334.7107204476484,2.4180942979927487,19108,19108,26.600672,25.922953,26.618917,25.491898,24.277462
99370406,9937,406,334.710720444683,2.6047563409621235,16873,16873,26.543514,26.023829,26.422806,25.444052,24.279768
99370407,9937,407,334.7107204417167,2.791410458905512,15915,15915,26.567095,26.106005,26.317614,25.339384,24.27464
99370408,9937,408,334.7107204387869,2.9757197524710426,15624,15624,26.618528,26.215118,26.376812,25.388275,24.334005
99370500,9937,500,334.5240073160558,1.4871289289217204,19307,19307,26.711163,25.907047,26.59879,25.390383,24.548113
99370501,9937,501,334.5239839159726,1.6714372462881348,18601,18601,26.696983,25.847376,26.596615,25.390005,24.394602
99370502,9937,502,334.52396021370873,1.8580903745033754,18216,18216,26.751316,25.922085,26.628824,25.485779,24.274935
99370503,9937,503,334.52393650542786,2.0447514266276525,19616,19616,26.592796,25.78057,26.580019,25.542614,24.18412
99370504,9937,504,334.52391279112766,2.2314164407108694,18748,18748,26.639442,25.87155,26.663767,25.544292,24.217857
99370505,9937,505,334.5238890708059,2.4180814542983997,20085,20085,26.702898,26.056839,26.672651,25.560698,24.337158
99370506,9937,506,334.5238653444602,2.604742504935619,22721,22721,26.602753,26.034222,26.525616,25.49212,24.348398
99370507,9937,507,334.52384161208846,2.791395630672688,17065,17065,26.529491,26.0105,26.302126,25.294785,24.241732
99370508,9937,508,334.5238181704554,2.9757039446195637,15174,15174,26.545664,26.038046,26.268108,25.308357,24.187315
99370600,9937,600,334.3372981357005,1.48710524936199,18287,18287,26.726116,25.933546,26.52752,25.358208,24.444918
99370601,9937,601,334.33725133994983,1.671410628463565,18176,18176,26.717924,25.87312,26.56525,25.448524,24.35555
99370602,9937,602,334.33720393989523,1.8580607806563163,17438,17438,26.74106,25.968302,26.582323,25.504444,24.307968
99370603,9937,603,334.3371565278082,2.0447188563784877,20396,20396,26.645273,25.808697,26.538261,25.426334,24.21912
99370604,9937,604,334.33710910368404,2.2313808938692348,18825,18825,26.663448,25.856775,26.558994,25.448,24.128376
99370605,9937,605,334.3370616675183,2.4180429308631552,18115,18115,26.7262,26.034052,26.513695,25.487297,24.20659
99370606,9937,606,334.3370142193063,2.604701005094929,19573,19573,26.607815,26.039467,26.484789,25.479507,24.28124
99370607,9937,607,334.3369667590435,2.7913511548038867,15751,15751,26.605679,26.07552,26.38478,25.347565,24.251186
99370608,9937,608,334.33691988020365,2.9756565304781954,16485,16485,26.549513,26.138912,26.361618,25.359678,24.313335
99370700,9937,700,334.15059688637643,1.487065787257932,18335,18335,26.721294,25.864586,26.575861,25.287205,24.487654
99370701,9937,701,334.1505266979401,1.6713662697269087,17967,17967,26.741585,25.864397,26.610525,25.46318,24.38695
99370702,9937,702,334.1504556031158,1.8580114623638073,20464,20464,26.84575,26.02612,26.636976,25.599867,24.383186
99370703,9937,703,334.15038449024513,2.0446645778975268,16732,16732,26.679632,25.81182,26.6782,25.576155,24.34793
99370704,9937,704,334.15031335932105,2.231321654882561,19041,19041,26.622107,25.809982,26.557005,25.523148,24.230404
99370705,9937,705,334.1502422103369,2.4179787313689043,18471,18471,26.565588,25.907417,26.47647,25.467644,24.179617
99370706,9937,706,334.1501710432857,2.604631845406614,18869,18869,26.587534,26.045841,26.48915,25.4658,24.225933
99370707,9937,707,334.15009985816056,2.7912770355503733,17002,17002,26.65805,26.142258,26.446997,25.357502,24.30029
99370708,9937,708,334.1500295451063,2.9755775145791796,17959,17959,26.70311,26.262817,26.381792,25.37093,24.387684
99370800,9937,800,333.9662410593982,1.487011334254309,19059,19059,26.648804,25.836811,26.517088,25.18257,24.348148
99370801,9937,801,333.966147775067,1.6713050599542643,16337,16337,26.709389,25.841108,26.604212,25.3162,24.400068
99370802,9937,802,333.9660532860974,1.8579434089956437,21143,21143,26.79678,25.87774,26.592154,25.547369,24.376408
99370803,9937,803,333.96595877314496,2.0445896800609895,18209,18209,26.68858,25.751461,26.568958,25.543083,24.316652
99370804,9937,804,333.9658642362004,2.231239912139881,20712,20712,26.637484,25.78888,26.55801,25.547852,24.246029
99370805,9937,805,333.96576967525465,2.417890143717503,19017,19017,26.682423,25.982597,26.539082,25.49789,24.278948
99370806,9937,806,333.96567509029853,2.604536413279103,20550,20550,26.577374,26.003065,26.522507,25.488499,24.281206
99370807,9937,807,333.965580481323,2.7911747598144374,18158,18158,26.601206,26.070145,26.428473,25.33672,24.252378
99370808,9937,808,333.9654870313797,2.9754684820564288,16301,16301,26.653362,26.203754,26.24697,25.26384,24.319975
99380000,9938,0,336.94280317912217,1.4870113499866744,20348,20348,26.595465,26.645433,26.66559,25.487926,24.683558
99380001,9938,1,336.942896457607,1.671305077638793,22864,22864,26.555473,26.681196,26.705393,25.492592,24.721498
99380002,9938,2,336.9429909406547,1.857943428657389,17769,17769,26.652004,26.675526,26.673174,25.565065,24.757856
99380003,9938,3,336.94308544768376,2.0445897017002097,21927,21927,26.509346,26.504473,26.669558,25.50916,24.68649
99380004,9938,4,336.9431799787034,2.2312399357567094,18571,18571,26.577854,26.459066,26.429619,25.417603,24.428663
99380005,9938,5,336.94327453372273,2.4178901693119395,19715,19715,26.647013,26.468603,26.391861,25.406504,24.271797
99380006,9938,6,336.94336911275093,2.604536440851018,18134,18134,26.529747,26.30401,26.49909,25.434189,24.403133
99380007,9938,7,336.94346371579707,2.7911747893635845,15135,15135,26.508945,26.222502,26.355392,25.363878,24.294254
99380008,9938,8,336.9435571598836,2.9754685135577295,15521,15521,26.55685,26.243961,26.380291,25.411991,24.391516
99380100,9938,100,336.75844734872436,1.4870657990955,18139,18139,26.496647,26.640642,26.66305,25.506413,24.790907
99380101,9938,101,336.758517531313,1.6713662830333438,22184,22184,26.58411,26.70645,26.675167,25.499516,24.820723
99380102,9938,102,336.7585886202141,1.8580114771579612,22253,22253,26.688944,26.734272,26.685995,25.544697,24.802721
99380103,9938,103,336.7586597271602,2.04466459417961,20114,20114,26.568726,26.543123,26.66563,25.553387,24.752289
99380104,9938,104,336.75873085215795,2.2313216726526606,20347,20347,26.499897,26.418188,26.523262,25.46407,24.508526
99380105,9938,105,336.7588019952144,2.4179787506270234,18237,18237,26.46303,26.264387,26.429955,25.449026,24.449108
99380106,9938,106,336.75887315633645,2.604631866152661,15731,15731,26.492626,26.19722,26.437136,25.43778,24.406532
99380107,9938,107,336.7589443355309,2.791277057784155,17264,17264,26.55366,26.262629,26.428345,25.407412,24.314163
99380108,9938,108,336.75901464272704,2.9755775382818355,17334,17334,26.627626,26.35416,26.38152,25.414095,24.368322
99380200,9938,200,336.57174609692214,1.4871052572543313,19298,19298,26.481293,26.602436,26.628452,25.493572,24.835459
99380201,9938,201,336.57179288682414,1.6714106373352184,19738,19738,26.555948,26.674505,26.598259,25.490185,24.822166
99380202,9938,202,336.5718402809546,1.8580607905198758,19786,19786,26.601847,26.666193,26.649824,25.497068,24.653927
99380203,9938,203,336.5718876871161,2.0447188672340726,18273,18273,26.532616,26.535492,26.593876,25.488712,24.664019
99380204,9938,204,336.57193510531306,2.231380905716912,20339,20339,26.50129,26.416815,26.553759,25.48411,24.518654
99380205,9938,205,336.57198253555015,2.4180429437029294,18066,18066,26.5611,26.425652,26.56744,25.508442,24.539701
99380206,9938,206,336.572029977832,2.6047010189267294,18067,18067,26.457739,26.193768,26.523392,25.478456,24.410982
99380207,9938,207,336.57207743216316,2.791351169627588,16317,16317,26.421103,26.172958,26.361732,25.353292,24.27949
99380208,9938,208,336.572124305144,2.9756565462812143,15613,15613,26.515972,26.269817,26.319923,25.254341,24.222866
99380300,9938,300,336.38503691507975,1.4871289328680755,20541,20541,26.521896,26.629307,26.625677,25.552341,24.896208
99380301,9938,301,336.38506030931376,1.6714372507241821,20684,20684,26.552803,26.654636,26.586977,25.47682,24.85345
99380302,9938,302,336.38508400565297,1.8580903794353885,20711,20711,26.51315,26.577724,26.541714,25.475893,24.734034
99380303,9938,303,336.38510770800764,2.044751432055697,17315,17315,26.518023,26.530672,26.52089,25.450108,24.514767
99380304,9938,304,336.38513141638015,2.231416446634991,18187,18187,26.566881,26.469193,26.41907,25.388891,24.430883
99380305,9938,305,336.3851551307727,2.418081460718579,17684,17684,26.64813,26.496073,26.519243,25.433783,24.47563
99380306,9938,306,336.3851788511876,2.60474251185186,18922,18922,26.555416,26.328508,26.469378,25.37635,24.338684
99380307,9938,307,336.3852025776272,2.791395638084893,17425,17425,26.466597,26.216543,26.346226,25.308006,24.250702
99380308,9938,308,336.3852260134007,2.9757039525214517,15876,15876,26.478258,26.24736,26.31507,25.26906,24.219997
99380400,9938,400,336.1983237682125,1.4871368236751412,19447,19447,26.59739,26.565168,26.534136,25.456295,24.81823
99380401,9938,401,336.1983237652878,1.6714461206576359,19200,19200,26.677525,26.669527,26.583704,25.503271,24.852041
99380402,9938,402,336.1983237623254,1.8581002410773284,18160,18160,26.667692,26.668648,26.626417,25.578436,24.85615
99380403,9938,403,336.19832375936215,2.044762285532613,18562,18562,26.5877,26.598349,26.567953,25.493553,24.73125
99380404,9938,404,336.1983237563982,2.231428292010346,18546,18546,26.544008,26.47677,26.410387,25.398104,24.48921
99380405,9938,405,336.1983237534335,2.418094297992749,17726,17726,26.499847,26.369858,26.453545,25.391756,24.442886
99380406,9938,406,336.1983237504681,2.604756340962124,16527,16527,26.513971,26.31652,26.352211,25.34051,24.28556
99380407,9938,407,336.19832374750183,2.791410458905513,17305,17305,26.487686,26.25855,26.33927,25.309624,24.224636
99380408,9938,408,336.198323744572,2.975719752471043,16859,16859,26.589502,26.403656,26.36546,25.286404,24.192316
99380500,9938,500,336.01161062184093,1.4871289289217204,19024,19024,26.622992,26.582863,26.513535,25.480799,24.887232
99380501,9938,501,336.01158722175774,1.671437246288135,18654,18654,26.678265,26.648077,26.55193,25.478167,24.875458
99380502,9938,502,336.01156351949385,1.8580903745033759,19394,19394,26.701046,26.719246,26.614676,25.58651,24.837574
99380503,9938,503,336.01153981121297,2.044751426627653,20514,20514,26.562515,26.598942,26.630964,25.553284,24.696207
99380504,9938,504,336.01151609691277,2.23141644071087,18086,18086,26.527206,26.476952,26.552568,25.494446,24.498816
99380505,9938,505,336.01149237659104,2.4180814542983997,18244,18244,26.512426,26.38802,26.513819,25.47975,24.45616
99380506,9938,506,336.0114686502453,2.604742504935619,16873,16873,26.497692,26.315617,26.39023,25.384872,24.31904
99380507,9938,507,336.0114449178735,2.791395630672688,16737,16737,26.541594,26.32487,26.343102,25.298624,24.222902
99380508,9938,508,336.0114214762405,2.9757039446195637,15559,15559,26.551277,26.361526,26.403471,25.276083,24.246784
99380600,9938,600,335.8249014414856,1.4871052493619903,20537,20537,26.675522,26.566849,26.588184,25.534454,24.904652
99380601,9938,601,335.82485464573494,1.6714106284635653,22343,22343,26.631699,26.578686,26.602058,25.463955,24.855404
99380602,9938,602,335.82480724568035,1.8580607806563163,17764,17764,26.65191,26.564526,26.55362,25.532549,24.716648
99380603,9938,603,335.8247598335933,2.044718856378488,17481,17481,26.526836,26.48757,26.522163,25.479994,24.54093
99380604,9938,604,335.82471240946916,2.231380893869235,18667,18667,26.535795,26.487545,26.527624,25.481958,24.500557
99380605,9938,605,335.8246649733034,2.4180429308631557,17744,17744,26.627844,26.516602,26.571898,25.518793,24.496204
99380606,9938,606,335.8246175250914,2.604701005094929,18674,18674,26.514072,26.302757,26.504395,25.455696,24.40065
99380607,9938,607,335.8245700648286,2.7913511548038867,16843,16843,26.457718,26.227837,26.344013,25.274687,24.224442
99380608,9938,608,335.82452318598877,2.9756565304781954,15734,15734,26.47928,26.239935,26.310905,25.17295,24.158974
99380700,9938,700,335.6382001921615,1.487065787257932,18314,18314,26.66576,26.502947,26.49874,25.44805,24.76548
99380701,9938,701,335.6381300037252,1.6713662697269087,18891,18891,26.640562,26.452515,26.531801,25.420275,24.765184
99380702,9938,702,335.6380589089009,1.8580114623638075,19240,19240,26.629007,26.505442,26.596123,25.529446,24.721962
99380703,9938,703,335.63798779603025,2.0446645778975268,20663,20663,26.52835,26.469435,26.535215,25.448006,24.578888
99380704,9938,704,335.63791666510616,2.2313216548825614,19186,19186,26.519066,26.477655,26.455166,25.420181,24.44308
99380705,9938,705,335.637845516122,2.4179787313689043,18113,18113,26.608715,26.514503,26.48393,25.420809,24.427706
99380706,9938,706,335.6377743490708,2.6046318454066144,19776,19776,26.506952,26.267996,26.491093,25.425636,24.402836
99380707,9938,707,335.6377031639457,2.7912770355503738,16045,16045,26.463568,26.18285,26.389618,25.280563,24.262709
99380708,9938,708,335.6376328508914,2.97557751457918,17229,17229,26.411276,26.15799,26.390745,25.25562,24.334076
99380800,9938,800,335.45384436518333,1.4870113342543094,20626,20626,26.544252,26.367422,26.50812,25.390797,24.762114
99380801,9938,801,335.45375108085204,1.6713050599542643,22568,22568,26.61373,26.41009,26.596375,25.495453,24.682486
99380802,9938,802,335.4536565918825,1.8579434089956437,19746,19746,26.663948,26.528175,26.673462,25.478369,24.685692
99380803,9938,803,335.4535620789301,2.0445896800609895,19712,19712,26.537338,26.433891,26.674591,25.520689,24.639153
99380804,9938,804,335.4534675419855,2.2312399121398814,18807,18807,26.470682,26.390562,26.356358,25.4068,24.441818
99380805,9938,805,335.45337298103976,2.417890143717503,18591,18591,26.451916,26.301447,26.43116,25.372208,24.387478
99380806,9938,806,335.45327839608365,2.604536413279103,16017,16017,26.452513,26.112047,26.439262,25.37294,24.33861
99380807,9938,807,335.4531837871081,2.791174759814438,16859,16859,26.52001,26.184711,26.446886,25.318552,24.343157
99380808,9938,808,335.45309033716484,2.975468482056429,14093,14093,26.52589,26.242783,26.439358,25.27436,24.406277
99390000,9939,0,338.4304064849073,1.4870113499866744,19913,19913,26.629099,26.745407,26.854555,25.556206,24.92442
99390001,9939,1,338.4304997633921,1.671305077638793,19888,19888,26.604448,26.741053,26.763268,25.45936,24.868023
99390002,9939,2,338.4305942464398,1.8579434286573886,20771,20771,26.634989,26.796423,26.70623,25.427986,24.812422
99390003,9939,3,338.43068875346887,2.0445897017002093,20131,20131,26.62845,26.824062,26.628576,25.334091,24.645926
99390004,9939,4,338.43078328448854,2.231239935756709,22581,22581,26.720587,26.860634,26.629402,25.322279,24.573967
99390005,9939,5,338.43087783950784,2.4178901693119395,19644,19644,26.873276,26.89495,26.629972,25.461927,24.613161
99390006,9939,6,338.43097241853604,2.604536440851018,19814,19814,26.779583,26.723858,26.45592,25.503235,24.552883
99390007,9939,7,338.4310670215822,2.7911747893635845,16639,16639,26.763315,26.650694,26.124886,25.417639,24.319677
99390008,9939,8,338.4311604656687,2.975468513557729,15845,15845,26.749168,26.637323,26.057037,25.420208,24.238974
99390100,9939,100,338.2460506545095,1.4870657990955,21924,21924,26.58023,26.71872,26.72289,25.444878,24.81549
99390101,9939,101,338.2461208370981,1.6713662830333438,20331,20331,26.578655,26.712952,26.662596,25.426125,24.808752
99390102,9939,102,338.24619192599926,1.858011477157961,18807,18807,26.61533,26.734991,26.695753,25.443054,24.803123
99390103,9939,103,338.2462630329453,2.04466459417961,19037,19037,26.600878,26.727158,26.540747,25.350647,24.699741
99390104,9939,104,338.24633415794307,2.2313216726526606,20771,20771,26.696228,26.774485,26.468895,25.272957,24.554108
99390105,9939,105,338.2464053009995,2.4179787506270234,20693,20693,26.82277,26.818464,26.582268,25.326338,24.567244
99390106,9939,106,338.24647646212156,2.604631866152661,18517,18517,26.701075,26.638048,26.51302,25.438929,24.545713
99390107,9939,107,338.246547641316,2.791277057784155,19054,19054,26.771606,26.506062,26.401505,25.432724,24.351254
99390108,9939,108,338.24661794851215,2.9755775382818355,19278,19278,26.742104,26.520218,26.347105,25.496231,24.385023
99390200,9939,200,338.05934940270726,1.4871052572543313,23961,23961,26.575216,26.745525,26.74878,25.46668,24.847563
99390201,9939,201,338.05939619260926,1.6714106373352184,21523,21523,26.612719,26.779009,26.713692,25.444868,24.826368
99390202,9939,202,338.0594435867397,1.8580607905198758,20429,20429,26.73459,26.856812,26.710909,25.489483,24.802185
99390203,9939,203,338.0594909929012,2.044718867234072,20721,20721,26.612448,26.728477,26.688435,25.435467,24.783699
99390204,9939,204,338.0595384110982,2.231380905716912,20959,20959,26.613947,26.66791,26.578108,25.334354,24.654219
99390205,9939,205,338.05958584133526,2.4180429437029294,21154,21154,26.682308,26.576132,26.482653,25.31746,24.559555
99390206,9939,206,338.05963328361713,2.604701018926729,27663,27663,26.650208,26.458803,26.479403,25.31725,24.508682
99390207,9939,207,338.05968073794827,2.791351169627588,16824,16824,26.772457,26.571096,26.41184,25.45676,24.422009
99390208,9939,208,338.05972761092914,2.9756565462812143,17613,17613,26.875732,26.604515,26.189894,25.54074,24.41909
99390300,9939,300,337.87264022086487,1.4871289328680755,18964,18964,26.55802,26.687185,26.78926,25.473545,24.844744
99390301,9939,301,337.8726636150989,1.6714372507241821,21123,21123,26.59766,26.706976,26.73224,25.43521,24.832466
99390302,9939,302,337.8726873114381,1.8580903794353885,19865,19865,26.62098,26.724775,26.667686,25.45729,24.799261
99390303,9939,303,337.87271101379275,2.044751432055697,21051,21051,26.589703,26.658234,26.673622,25.431501,24.725536
99390304,9939,304,337.87273472216526,2.231416446634991,17086,17086,26.537107,26.56291,26.59382,25.395584,24.564606
99390305,9939,305,337.87275843655783,2.418081460718579,17127,17127,26.745043,26.619347,26.58772,25.449463,24.572802
99390306,9939,306,337.87278215697273,2.60474251185186,17806,17806,26.682362,26.457054,26.484953,25.429184,24.444778
99390307,9939,307,337.8728058834123,2.791395638084893,16753,16753,26.700357,26.478437,26.326792,25.372232,24.32572
99390308,9939,308,337.8728293191858,2.9757039525214517,16470,16470,26.819191,26.50858,26.218521,25.380604,24.245636
99390400,9939,400,337.6859270739976,1.4871368236751412,20449,20449,26.616968,26.695185,26.781971,25.558304,24.892996
99390401,9939,401,337.6859270710729,1.6714461206576356,18933,18933,26.573107,26.685509,26.74587,25.469141,24.798311
99390402,9939,402,337.6859270681105,1.8581002410773284,21729,21729,26.512583,26.612347,26.68947,25.451761,24.742886
99390403,9939,403,337.68592706514727,2.044762285532613,21079,21079,26.518566,26.562893,26.6232,25.414936,24.677979
99390404,9939,404,337.68592706218334,2.231428292010346,18216,18216,26.611685,26.569702,26.556803,25.36035,24.51862
99390405,9939,405,337.6859270592186,2.4180942979927487,19952,19952,26.753683,26.637396,26.56459,25.466064,24.51533
99390406,9939,406,337.6859270562532,2.6047563409621235,17774,17774,26.714,26.453909,26.38532,25.419977,24.433846
99390407,9939,407,337.68592705328695,2.791410458905513,16077,16077,26.680975,26.42238,26.345802,25.377052,24.33807
99390408,9939,408,337.68592705035707,2.975719752471043,17413,17413,26.715076,26.374231,26.310991,25.397165,24.29824
99390500,9939,500,337.49921392762604,1.4871289289217204,18266,18266,26.612183,26.720198,26.727345,25.510307,24.799383
99390501,9939,501,337.49919052754285,1.6714372462881348,23222,23222,26.636953,26.728298,26.775724,25.482885,24.824072
99390502,9939,502,337.49916682527896,1.8580903745033759,21965,21965,26.62791,26.712788,26.80275,25.558992,24.866077
99390503,9939,503,337.4991431169981,2.0447514266276525,25470,25470,26.558207,26.590601,26.715267,25.481104,24.726408
99390504,9939,504,337.4991194026979,2.23141644071087,19331,19331,26.503239,26.384577,26.587526,25.376312,24.565222
99390505,9939,505,337.49909568237615,2.4180814542983997,16482,16482,26.497581,26.312637,26.542593,25.421465,24.44222
99390506,9939,506,337.4990719560305,2.604742504935619,15896,15896,26.592468,26.350569,26.409338,25.409426,24.3889
99390507,9939,507,337.49904822365863,2.791395630672688,15844,15844,26.638884,26.33452,26.339893,25.365385,24.30105
99390508,9939,508,337.49902478202563,2.9757039446195637,16147,16147,26.760246,26.411413,26.355257,25.420544,24.345331
99390600,9939,600,337.31250474727074,1.4871052493619903,24373,24373,26.564943,26.650879,26.791597,25.540588,24.76444
99390601,9939,601,337.31245795152006,1.6714106284635653,21904,21904,26.606943,26.716545,26.787962,25.530167,24.814726
99390602,9939,602,337.31241055146546,1.8580607806563163,19437,19437,26.693184,26.724945,26.720882,25.552515,24.871979
